id,type,typeName,commodityCode,commodityNameTH,unitName,curMonth,curYear,priceCur,priceVAT,createdAt
5122759,14,พระนครศรีอยุธยา,0101010100100000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 180 กก./ตร.ซม. และ รูปทรงกระบอก 140กก./ตร.ซม.  ตราซีแพค,ลบ.ม.,3,2567,2200.0,,2025-01-27T04:03:34.129043Z
5126689,14,พระนครศรีอยุธยา,0101010100200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 210 กก./ตร.ซม. และ รูปทรงกระบอก 180 กก./ตร.ซม.   ตราซีแพค,ลบ.ม.,3,2567,2240.0,,2025-01-27T04:03:34.129043Z
5125410,14,พระนครศรีอยุธยา,0101010100300000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 240 กก./ตร.ซม. และรูปทรงกระบอก 210 กก./ตร.ซม.   ตราซีแพค,ลบ.ม.,3,2567,2280.0,,2025-01-27T04:03:34.129043Z
5124368,14,พระนครศรีอยุธยา,0101010100400000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 280 กก./ตร.ซม. และ รูปทรงกระบอก 240 กก./ตร.ซม.   ตราซีเแพค,ลบ.ม.,3,2567,2320.0,,2025-01-27T04:03:34.129043Z
5126224,14,พระนครศรีอยุธยา,0101010100500000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 320 กก./ตร.ซม. และ รูปทรงกระบอก 280 กก./ตร.ซม.   ตราซีแพค,ลบ.ม.,3,2567,2400.0,,2025-01-27T04:03:34.129043Z
5124223,14,พระนครศรีอยุธยา,0101010100600000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 350 กก./ตร.ซม. และ รูปทรงกระบอก 300 กก./ตร.ซม.  ตราซีแพค,ลบ.ม.,3,2567,2450.0,,2025-01-27T04:03:34.129043Z
5122862,14,พระนครศรีอยุธยา,0101010100700000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 380 กก./ตร.ซม. และ รูปทรงกระบอก 320 กก./ตร.ซม.  ตราซีแพค,ลบ.ม.,3,2567,2510.0,,2025-01-27T04:03:34.129043Z
5123731,14,พระนครศรีอยุธยา,0101010100800000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 400 กก./ตร.ซม. และ รูปทรงกระบอก 350 กก./ตร.ซม.  ตราซีแพค,ลบ.ม.,3,2567,2580.0,,2025-01-27T04:03:34.129043Z
5125807,14,พระนครศรีอยุธยา,0101010103000000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 180 กก./ตร.ซม. และรูปทรงกระบอก  140 กก./ตร.ซม.  มีส่วนผสมของปูนซีเมนต์ TPI,ลบ.ม.,3,2567,1738.32,,2025-01-27T04:03:34.129043Z
5125909,14,พระนครศรีอยุธยา,0101010103100000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 210 กก./ตร.ซม. และรูปทรงกระบอก  180 กก./ตร.ซม.  มีส่วนผสมของปูนซีเมนต์ TPI,ลบ.ม.,3,2567,1822.43,,2025-01-27T04:03:34.129043Z
5123888,14,พระนครศรีอยุธยา,0101010103200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 240 กก./ตร.ซม. และรูปทรงกระบอก  210 กก./ตร.ซม.  มีส่วนผสมของปูนซีเมนต์ TPI,ลบ.ม.,3,2567,1869.16,,2025-01-27T04:03:34.129043Z
5123651,14,พระนครศรีอยุธยา,0101010103300000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 280 กก./ตร.ซม. และรูปทรงกระบอก  240 กก./ตร.ซม.  มีส่วนผสมของปูนซีเมนต์ TPI,ลบ.ม.,3,2567,1915.89,,2025-01-27T04:03:34.129043Z
5122978,14,พระนครศรีอยุธยา,0101010103400000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 320 กก./ตร.ซม. และรูปทรงกระบอก  280 กก./ตร.ซม.  มีส่วนผสมของปูนซีเมนต์ TPI,ลบ.ม.,3,2567,2000.0,,2025-01-27T04:03:34.129043Z
5124504,14,พระนครศรีอยุธยา,0101010103500000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 350 กก./ตร.ซม. และรูปทรงกระบอก  300 กก./ตร.ซม.  มีส่วนผสมของปูนซีเมนต์ TPI,ลบ.ม.,3,2567,2065.42,,2025-01-27T04:03:34.129043Z
5126817,14,พระนครศรีอยุธยา,0101010103600000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 380 กก./ตร.ซม. และรูปทรงกระบอก  320 กก./ตร.ซม.  มีส่วนผสมของปูนซีเมนต์ TPI,ลบ.ม.,3,2567,2130.84,,2025-01-27T04:03:34.129043Z
5126377,14,พระนครศรีอยุธยา,0101010103700000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 400 กก./ตร.ซม. และรูปทรงกระบอก  350 กก./ตร.ซม.  มีส่วนผสมของปูนซีเมนต์ TPI,ลบ.ม.,3,2567,2196.26,,2025-01-27T04:03:34.129043Z
5126901,14,พระนครศรีอยุธยา,0101010103800000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 280 กก./ตร.ซม.  และรูปทรงกระบอก  240 กก./ตร.ซม.  ตรา.................,ลบ.ม.,3,2567,1859.81,,2025-01-27T04:03:34.129043Z
5123082,14,พระนครศรีอยุธยา,0101010107200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 300 กก./ตร.ซม. และรูปทรงกระบอก 250 กก./ตร.ซม.  ตราซีแพค,ลบ.ม.,3,2567,2360.0,,2025-01-27T04:03:34.129043Z
5085228,14,พระนครศรีอยุธยา,0201010100100000,คอนกรีตบล็อกก่อผนัง  ชนิดธรรมดา  ขนาด   19 x 39 x 7 ซม.,ก้อน,3,2567,4.21,,2025-01-27T04:03:34.129043Z
5098343,14,พระนครศรีอยุธยา,0205010100100000,อิฐมอญ     ขนาด 7x 16 x 3.5 ซม.,ก้อน,3,2567,1.58,,2025-01-27T04:03:34.129043Z
5133643,14,พระนครศรีอยุธยา,0305010100300000,"เสารั้วคอนกรีตเสริมเหล็ก  แบบสี่เหลี่ยม   ขนาด  4"" x 4""  ยาว 2.50 ม.",ท่อน,3,2567,467.29,,2025-01-27T04:03:34.129043Z
5107772,14,พระนครศรีอยุธยา,0401010100700000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   6  มม. ตรา บลส.,ตัน,3,2567,27002.36,,2025-01-27T04:03:34.129043Z
5102643,14,พระนครศรีอยุธยา,0401010100800000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   9  มม. ตรา บลส.,ตัน,3,2567,26972.26,,2025-01-27T04:03:34.129043Z
5102760,14,พระนครศรีอยุธยา,0401010100900000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 12  มม. ตรา บลส.,ตัน,3,2567,27439.72,,2025-01-27T04:03:34.129043Z
5105462,14,พระนครศรีอยุธยา,0401010101000000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 15  มม. ตรา บลส.,ตัน,3,2567,28660.15,,2025-01-27T04:03:34.129043Z
5106269,14,พระนครศรีอยุธยา,0401020200900000,เหล็กเส้นกลมผิวข้ออ้อย  SD.40   ยาว  10 เมตร  ศก. 12  มม. ตรา บลส.,ตัน,3,2567,25775.98,,2025-01-27T04:03:34.129043Z
5103614,14,พระนครศรีอยุธยา,0401020201000000,เหล็กเส้นกลมผิวข้ออ้อย  SD.40   ยาว  10 เมตร  ศก. 16  มม. ตรา บลส.,ตัน,3,2567,27009.63,,2025-01-27T04:03:34.129043Z
5104641,14,พระนครศรีอยุธยา,0401020201100000,เหล็กเส้นกลมผิวข้ออ้อย  SD.40   ยาว  10 เมตร  ศก. 20  มม. ตรา บลส.,ตัน,3,2567,23949.69,,2025-01-27T04:03:34.129043Z
5085463,14,พระนครศรีอยุธยา,0401030100100000,ลวดผูกเหล็ก   ศก.  1.25 มม.  (เบอร์ 18),กก.,3,2567,57.13,,2025-01-27T04:03:34.129043Z
5132675,14,พระนครศรีอยุธยา,0402010100100000,เหล็กฉาก  หนา  3  มม.  ยาว   6  เมตร    ขนาด   40 x 40  มม.    น้ำหนัก  11.0 กก.,ท่อน,3,2567,373.83,,2025-01-27T04:03:34.129043Z
5129081,14,พระนครศรีอยุธยา,0402010100200000,เหล็กฉาก  หนา  4  มม.  ยาว   6  เมตร    ขนาด  40 x 40  มม.    น้ำหนัก 14.5 กก.,ท่อน,3,2567,485.98,,2025-01-27T04:03:34.129043Z
5134545,14,พระนครศรีอยุธยา,0402040201700000,เหล็กตัวซี (Light Lip  Channel Steel)  หนา  2.3  มม.  ยาว  6 ม.  ขนาด  75x45x15  มม.   น้ำหนัก  19.5  กก.,ท่อน,3,2567,429.91,,2025-01-27T04:03:34.129043Z
5127961,14,พระนครศรีอยุธยา,0501010100100000,"ท่อเหล็กกลวงสี่เหลี่ยมจัตุรัส   หนา  1.2  มม. ขนาด 1/2"" x 1/2"" ยาว 6 เมตร",ท่อน,3,2567,143.47,,2025-01-27T04:03:34.129043Z
5131016,14,พระนครศรีอยุธยา,0501010100200000,"ท่อเหล็กกลวงสี่เหลี่ยมจัตุรัส   หนา  1.2  มม.  ขนาด  3/4"" x 3/4""  ยาว 6 เมตร",ท่อน,3,2567,157.55,,2025-01-27T04:03:34.129043Z
5134685,14,พระนครศรีอยุธยา,0501010100300000,"ท่อเหล็กกลวงสี่เหลี่ยมจัตุรัส   หนา  1.2  มม.  ขนาด  1"" x 1""  ยาว 6 เมตร",ท่อน,3,2567,205.61,,2025-01-27T04:03:34.129043Z
5129290,14,พระนครศรีอยุธยา,0501010100400000,"ท่อเหล็กกลวงสี่เหลี่ยมจัตุรัส   หนา   2.0  มม.  ขนาด  1 1/2"" x 1 1/2""   ยาว 6 เมตร",ท่อน,3,2567,449.37,,2025-01-27T04:03:34.129043Z
5135667,14,พระนครศรีอยุธยา,0501010100500000,"ท่อเหล็กกลวงสี่เหลี่ยมจัตุรัส   หนา   2.0  มม.  ขนาด   2"" x 2""  ยาว 6 เมตร",ท่อน,3,2567,588.79,,2025-01-27T04:03:34.129043Z
5135649,14,พระนครศรีอยุธยา,0501010100600000,"ท่อเหล็กกลวงสี่เหลี่ยมจัตุรัส   หนา   2.0  มม.  ขนาด  3"" x 3""  ยาว 6 เมตร",ท่อน,3,2567,886.54,,2025-01-27T04:03:34.129043Z
5127709,14,พระนครศรีอยุธยา,0503010100100000,ท่อเหล็กเคลือบสังกะสี รวมข้อต่อตรง 1 อัน ประเภท BS-M   ยาว 6 เมตร   ศก. 1/2 นิ้ว,ท่อน,3,2567,276.95,,2025-01-27T04:03:34.129043Z
5127822,14,พระนครศรีอยุธยา,0503010100200000,ท่อเหล็กเคลือบสังกะสี รวมข้อต่อตรง 1 อัน ประเภท BS-M   ยาว 6 เมตร   ศก. 3/4 นิ้ว,ท่อน,3,2567,456.39,,2025-01-27T04:03:34.129043Z
5136720,14,พระนครศรีอยุธยา,0503010100300000,ท่อเหล็กเคลือบสังกะสี รวมข้อต่อตรง 1 อัน ประเภท BS-M   ยาว 6 เมตร   ศก. 1นิ้ว,ท่อน,3,2567,617.29,,2025-01-27T04:03:34.129043Z
5091146,14,พระนครศรีอยุธยา,0504010100100000,ข้อต่อตรงเหล็ก  ศก.    1/2  นิ้ว,อัน,3,2567,15.35,,2025-01-27T04:03:34.129043Z
5085468,14,พระนครศรีอยุธยา,0504010100200000,ข้อต่อตรงเหล็ก  ศก.    3/4  นิ้ว,อัน,3,2567,23.79,,2025-01-27T04:03:34.129043Z
5100249,14,พระนครศรีอยุธยา,0504010100300000,ข้อต่อตรงเหล็ก  ศก.    1 นิ้ว,อัน,3,2567,34.68,,2025-01-27T04:03:34.129043Z
5093680,14,พระนครศรีอยุธยา,0504020100100000,ข้อต่องอเหล็ก 90 องศา  ศก.    1/2 นิ้ว,อัน,3,2567,16.51,,2025-01-27T04:03:34.129043Z
5085702,14,พระนครศรีอยุธยา,0504020100200000,ข้อต่องอเหล็ก 90 องศา  ศก.    3/4 นิ้ว,อัน,3,2567,25.03,,2025-01-27T04:03:34.129043Z
5096974,14,พระนครศรีอยุธยา,0504020100300000,ข้อต่องอเหล็ก 90 องศา  ศก.    1 นิ้ว,อัน,3,2567,43.3,,2025-01-27T04:03:34.129043Z
5100351,14,พระนครศรีอยุธยา,0504030100100000,สามทาง 90 องศาเหล็กเคลือบสังกะสี    ศก.  1/2 นิ้ว,อัน,3,2567,24.3,,2025-01-27T04:03:34.129043Z
5091261,14,พระนครศรีอยุธยา,0504030100200000,สามทาง 90 องศาเหล็กเคลือบสังกะสี    ศก.  3/4 นิ้ว,อัน,3,2567,33.02,,2025-01-27T04:03:34.129043Z
5098415,14,พระนครศรีอยุธยา,0504030100300000,สามทาง 90 องศาเหล็กเคลือบสังกะสี    ศก.  1 นิ้ว,อัน,3,2567,57.63,,2025-01-27T04:03:34.129043Z
5133718,14,พระนครศรีอยุธยา,0506020100100000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 8.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  1/2""   ตราท่อน้ำไทย",ท่อน,3,2567,51.4,,2025-01-27T04:03:34.129043Z
5131109,14,พระนครศรีอยุธยา,0506020100200000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 8.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  3/4""   ตราท่อน้ำไทย",ท่อน,3,2567,60.75,,2025-01-27T04:03:34.129043Z
5132813,14,พระนครศรีอยุธยา,0506020100300000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 8.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  1""   ตราท่อน้ำไทย",ท่อน,3,2567,79.44,,2025-01-27T04:03:34.129043Z
5134365,14,พระนครศรีอยุธยา,0506020100400000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 8.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  1 1/4""  ตราท่อน้ำไทย",ท่อน,3,2567,98.13,,2025-01-27T04:03:34.129043Z
5131222,14,พระนครศรีอยุธยา,0506020100500000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 8.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  1 1/2""  ตราท่อน้ำไทย",ท่อน,3,2567,130.84,,2025-01-27T04:03:34.129043Z
5133754,14,พระนครศรีอยุธยา,0506020100600000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 8.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  2""   ตราท่อน้ำไทย",ท่อน,3,2567,205.61,,2025-01-27T04:03:34.129043Z
5131313,14,พระนครศรีอยุธยา,0506020100700000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 8.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  2 1/2""  ตราท่อน้ำไทย",ท่อน,3,2567,327.1,,2025-01-27T04:03:34.129043Z
5135320,14,พระนครศรีอยุธยา,0506020100800000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 8.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  3""   ตราท่อน้ำไทย",ท่อน,3,2567,456.64,,2025-01-27T04:03:34.129043Z
5135867,14,พระนครศรีอยุธยา,0506020100900000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 8.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  4""   ตราท่อน้ำไทย",ท่อน,3,2567,724.3,,2025-01-27T04:03:34.129043Z
5136845,14,พระนครศรีอยุธยา,0506030100100000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  1/2""   ตราท่อน้ำไทย",ท่อน,3,2567,71.97,,2025-01-27T04:03:34.129043Z
5132534,14,พระนครศรีอยุธยา,0506030100200000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  3/4""   ตราท่อน้ำไทย",ท่อน,3,2567,83.65,,2025-01-27T04:03:34.129043Z
5131472,14,พระนครศรีอยุธยา,0506030100300000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  1""   ตราท่อน้ำไทย",ท่อน,3,2567,125.24,,2025-01-27T04:03:34.129043Z
5129061,14,พระนครศรีอยุธยา,0506030100400000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  1 1/4""   ตราท่อน้ำไทย",ท่อน,3,2567,144.86,,2025-01-27T04:03:34.129043Z
5136013,14,พระนครศรีอยุธยา,0506030100500000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  1 1/2""   ตราท่อน้ำไทย",ท่อน,3,2567,287.19,,2025-01-27T04:03:34.129043Z
5137025,14,พระนครศรีอยุธยา,0506030100600000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  2""   ตราท่อน้ำไทย",ท่อน,3,2567,298.13,,2025-01-27T04:03:34.129043Z
5134516,14,พระนครศรีอยุธยา,0506030100700000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  2 1/2""   ตราท่อน้ำไทย",ท่อน,3,2567,425.23,,2025-01-27T04:03:34.129043Z
5136724,14,พระนครศรีอยุธยา,0506030100800000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  3""   ตราท่อน้ำไทย",ท่อน,3,2567,499.54,,2025-01-27T04:03:34.129043Z
5132680,14,พระนครศรีอยุธยา,0506030100900000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  4""   ตราท่อน้ำไทย",ท่อน,3,2567,912.75,,2025-01-27T04:03:34.129043Z
5131168,14,พระนครศรีอยุธยา,0506030102000000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  1/2""   ตราช้าง",ท่อน,3,2567,61.14,,2025-01-27T04:03:34.129043Z
5127964,14,พระนครศรีอยุธยา,0506030102100000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  3/4""   ตราช้าง",ท่อน,3,2567,60.28,,2025-01-27T04:03:34.129043Z
5136878,14,พระนครศรีอยุธยา,0506030102200000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  1""   ตราช้าง",ท่อน,3,2567,98.13,,2025-01-27T04:03:34.129043Z
5097104,14,พระนครศรีอยุธยา,0507010100100000,"ข้อต่อท่อ พีวีซี ตรง  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  1/2""   ตราท่อน้ำไทย",อัน,3,2567,4.99,,2025-01-27T04:03:34.129043Z
5085945,14,พระนครศรีอยุธยา,0507010100200000,"ข้อต่อท่อ พีวีซี ตรง  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  3/4""   ตราท่อน้ำไทย",อัน,3,2567,4.67,,2025-01-27T04:03:34.129043Z
5086422,14,พระนครศรีอยุธยา,0507010100300000,"ข้อต่อท่อ พีวีซี ตรง  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  1""   ตราท่อน้ำไทย",อัน,3,2567,5.61,,2025-01-27T04:03:34.129043Z
5095075,14,พระนครศรีอยุธยา,0507010100400000,"ข้อต่อท่อ พีวีซี ตรง  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  1 1/4""   ตราท่อน้ำไทย",อัน,3,2567,74.7,,2025-01-27T04:03:34.129043Z
5093291,14,พระนครศรีอยุธยา,0507010100500000,"ข้อต่อท่อ พีวีซี ตรง  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  1 1/2""   ตราท่อน้ำไทย",อัน,3,2567,17.49,,2025-01-27T04:03:34.129043Z
5095201,14,พระนครศรีอยุธยา,0507010100600000,"ข้อต่อท่อ พีวีซี ตรง  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  2""   ตราท่อน้ำไทย",อัน,3,2567,21.98,,2025-01-27T04:03:34.129043Z
5091394,14,พระนครศรีอยุธยา,0507010100700000,"ข้อต่อท่อ พีวีซี ตรง  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  2 1/2""   ตราท่อน้ำไทย",อัน,3,2567,37.22,,2025-01-27T04:03:34.129043Z
5091018,14,พระนครศรีอยุธยา,0507010100800000,"ข้อต่อท่อ พีวีซี ตรง  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  3""   ตราท่อน้ำไทย",อัน,3,2567,62.15,,2025-01-27T04:03:34.129043Z
5093418,14,พระนครศรีอยุธยา,0507010100900000,"ข้อต่อท่อ พีวีซี ตรง  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  4""   ตราท่อน้ำไทย",อัน,3,2567,114.49,,2025-01-27T04:03:34.129043Z
